"engine.time","calcium.Cai","calcium.CaSR","calcium.CaSS","calcium.ddt_Cai_total","calcium.ddt_CaSR_total","calcium.ddt_CaSS_total","calcium.f_JCai_free","calcium.f_JCaSR_free","calcium.f_JCaSS_free","dot(calcium.Cai)","dot(calcium.CaSR)","dot(calcium.CaSS)","dot(ical.d)","dot(ical.f2)","dot(ical.f)","dot(ical.fCaSS)","dot(ikr.xr1)","dot(ikr.xr2)","dot(iks.xs)","dot(ina.h)","dot(ina.j)","dot(ina.m)","dot(ito.r)","dot(ito.s)","dot(jrel.R_prime)","dot(membrane.V)","dot(potassium.Ki)","dot(sodium.Nai)","engine.pace","icab.ICab","ical.d","ical.d.alpha","ical.d.beta","ical.d.gamma","ical.d.inf","ical.d.tau","ical.f","ical.f2","ical.f2.inf","ical.f2.tau","ical.f.inf","ical.f.tau","ical.fCaSS","ical.fCaSS.inf","ical.fCaSS.tau","ical.ICaL","ik1.IK1","ik1.inf","ik1.inf.alpha","ik1.inf.beta","ikr.IKr","ikr.xr1","ikr.xr1.alpha","ikr.xr1.beta","ikr.xr1.inf","ikr.xr1.tau","ikr.xr2","ikr.xr2.alpha","ikr.xr2.beta","ikr.xr2.inf","ikr.xr2.tau","iks.IKs","iks.xs","iks.xs.alpha","iks.xs.beta","iks.xs.inf","iks.xs.tau","ina.h","ina.h.alpha","ina.h.beta","ina.h.inf","ina.h.tau","ina.INa","ina.j","ina.j.alpha","ina.j.beta","ina.j.inf","ina.j.tau","ina.m","ina.m.alpha","ina.m.beta","ina.m.inf","ina.m.tau","inab.INab","inaca.INaCa","inak.INaK","ipca.IpCa","ipk.IpK","ito.Ito","ito.r","ito.r.inf","ito.r.tau","ito.s","ito.s.inf","ito.s.tau","jleak.Jleak","jrel.Jrel","jrel.k1","jrel.k2","jrel.kcasr","jrel.O","jrel.R_prime","jup.Jup","jxfer.Jxfer","membrane.i_ion","membrane.V","nernst.ECa","nernst.EK","nernst.EKs","nernst.ENa","potassium.IK_total","potassium.Ki","sodium.INa_total","sodium.Nai","stimulus.i_stim"
 0.00000000000000000e+00, 1.00799015125818575e-04, 3.32590145714111207e+00, 2.10534833523254419e-04,-1.36400169822897164e-06,-3.05872512814838772e-04,-6.02856005188540003e-05, 6.02230446622925054e-03, 8.14208830272041495e-01, 2.11643453350674826e-03,-8.21443351918861905e-09,-2.49044100871339896e-04,-1.27590526811294955e-07,-4.20071056929030604e-10, 1.34658400144032249e-06, 1.21000613071852901e-04, 2.32585619663220746e-07,-1.70169188892824773e-08, 1.00718931579909825e-06,-4.55811799274217140e-07, 2.66229053729406039e-06, 5.57502795452317282e-06, 8.85835006104270049e-04,-3.76639716923584741e-13, 5.08266807495979861e-04, 4.48237946974027403e-05,-9.67545330921373847e-05, 2.55459370445270516e-05, 1.83705797943720983e-05, 0.00000000000000000e+00,-1.28865872181348651e-01, 3.24755168024804252e-05, 2.78171885829067211e-01, 1.39999985779879577e+00, 1.13995743565069329e-03, 3.24753527308925934e-05, 3.90580558039967662e-01, 9.75796621043859447e-01, 9.99400810773593884e-01, 9.99508121995385190e-01, 7.96914426998427103e+01, 9.99913814721649530e-01, 1.99314640360282709e+02, 9.99970290517817828e-01, 9.99989362208737242e-01, 8.19985816278316264e+01,-3.66283444484828257e-03, 1.95010243758902801e-01, 4.62418607943552995e-02, 9.99993561353631766e-02, 2.06252945255760345e+00, 1.15370939085583992e-05, 2.03844408012816277e-04, 7.69637233999433601e+00, 5.95232697251446030e+00, 2.03064840416698641e-04, 4.58113246698625218e+01, 4.74110714206961437e-01, 6.54888238326302385e-01, 1.11922526306906578e+00, 4.74111452443956805e-01, 7.32967460821592809e-01,-5.85938525934163177e-05, 3.20666900891938009e-03, 7.41945959453097825e-01, 9.99675909946612040e-01, 3.16986598685797729e-03, 8.07417055021474823e+01, 7.52569820264404665e-01, 1.28215103105317058e-01, 3.14411606081207128e-03, 7.52590087517469919e-01, 7.61271273038938023e+00,-5.61690057118595763e-06, 7.52174585066700874e-01, 1.33029972383056760e-02, 1.14560093075797992e-04, 7.52590087517469919e-01, 7.45292138727190974e+01, 1.61461092422721607e-03, 6.04479248927941148e-03, 1.66315345221011879e-01, 1.61550149114214874e-03, 1.00534174964388504e-03,-4.60733991661358630e-02,-2.43788070883977442e-01, 2.06758823335925379e-01, 2.07705368324597184e-02, 1.07316514749655334e-10, 8.34054027908207874e-10, 2.30557569464505110e-08, 2.30543235554797925e-08, 3.80573504681466446e+00, 6.35134222068525323e-01, 9.99989895251456318e-01, 7.17842809725120219e+02, 1.19728823692535511e-03, 2.96477175542657145e-08, 1.19661322379764457e-01, 5.64092044593806838e-02, 1.25353787687512641e+00, 8.73995522678211287e-08, 9.88686891693213665e-01, 8.91445371828070545e-04, 4.16996109910256183e-07, 9.67545330921373847e-05,-8.55124749347990729e+01, 1.32166363209370928e+02,-8.62927117255702854e+01,-7.09760463818257961e+01, 7.33613152932556289e+01,-2.18554458730262274e-01, 1.36570758458724583e+02,-1.57166758710863275e-01, 8.98266644103559386e+00,-0.00000000000000000e+00
 1.69491537846693766e-03, 1.00799001203127653e-04, 3.32590103503237122e+00, 2.10534617269178250e-04,-1.36399401398511263e-06,-3.05872572620285066e-04,-6.02853587690372207e-05, 6.02230431480881533e-03, 8.14208795051236445e-01, 2.11643255007883200e-03,-8.21438703579593917e-09,-2.49044138792384130e-04,-1.27589895591970716e-07,-4.20066042362324967e-10, 1.34655550665794228e-06, 1.20999584128926799e-04, 2.32581078696542934e-07,-1.70163934100351547e-08, 1.00718448203692566e-06,-4.55802689584404564e-07, 2.66227596244803485e-06, 5.57496029557448533e-06, 3.29787339907992546e-04,-3.76637539906692282e-13, 5.08265610470136613e-04, 4.48234254953798638e-05,-9.67481326279578946e-05, 2.55459408711244869e-05, 1.83705677127216870e-05, 0.00000000000000000e+00,-1.28865873370545198e-01, 3.24755160905040285e-05, 2.78171885480862358e-01, 1.39999985779880043e+00, 1.13995742631484219e-03, 3.24753520208749977e-05, 3.90580557543146356e-01, 9.75796826127915407e-01, 9.99400813055891568e-01, 9.99508122006899313e-01, 7.96914427048600373e+01, 9.99913814723668470e-01, 1.99314640371458353e+02, 9.99970290912023163e-01, 9.99989362230590428e-01, 8.19985816307453916e+01,-3.66283515012753120e-03, 1.95010211066755201e-01, 4.62418622588074077e-02, 9.99993561353691995e-02, 2.06252938407173447e+00, 1.15370900182613334e-05, 2.03844379171469405e-04, 7.69637221594778786e+00, 5.95232697318883464e+00, 2.03064835660728176e-04, 4.58113239366871383e+01, 4.74110715914053904e-01, 6.54888234129001323e-01, 1.11922526307541337e+00, 4.74111454147501554e-01, 7.32967456128024386e-01,-5.85938249868637689e-05, 3.20666823637239234e-03, 7.41945949314414710e-01, 9.99675909950153874e-01, 3.16986594984750014e-03, 8.07417054920147166e+01, 7.52569824776737062e-01, 1.28215106197184819e-01, 3.14411602008033038e-03, 7.52590091918377446e-01, 7.61271255356569387e+00,-5.62273623673649781e-06, 7.52174594515786832e-01, 1.33029974218597108e-02, 1.14560090689748965e-04, 7.52590091918377446e-01, 7.45292128664027445e+01, 1.61516988585661643e-03, 6.04479229223286400e-03, 1.66315345239460177e-01, 1.61550143482715896e-03, 1.00534171698353665e-03,-4.60733991868381293e-02,-2.43788034512328361e-01, 2.06758823370652323e-01, 2.07705344448935493e-02, 1.07316490417351355e-10, 8.34054969850117811e-10, 2.30557563080817513e-08, 2.30543229254055699e-08, 3.80573502189000212e+00, 6.35135083535724898e-01, 9.99989895251787608e-01, 7.17842805415417615e+02, 1.19728808497122051e-03, 2.96476539003711848e-08, 1.19661317274808221e-01, 5.64092068658937282e-02, 1.25353793035319394e+00, 8.73993757076225715e-08, 9.88686967665126870e-01, 8.91445160004835919e-04, 4.16995341050992259e-07, 9.67481326279578946e-05,-8.55124750987789781e+01, 1.32166365054169034e+02,-8.62927117340391447e+01,-7.09760463904602972e+01, 7.33613152006628439e+01,-2.18554491468146594e-01, 1.36570758502022784e+02,-1.57166655348103035e-01, 8.98266647217215031e+00,-0.00000000000000000e+00
 3.38983075693387531e-03, 1.00798987280515526e-04, 3.32590061292356598e+00, 2.10534401016171943e-04,-1.36398632984324125e-06,-3.05872632424496562e-04,-6.02851170204480696e-05, 6.02230416338924140e-03, 8.14208759830416740e-01, 2.11643056666165194e-03,-8.21434055302096302e-09,-2.49044176712414256e-04,-1.27589264376850911e-07,-4.20060998267238393e-10, 1.34652701247601673e-06, 1.20998555194749559e-04, 2.32576537821934428e-07,-1.70158679472494905e-08, 1.00717959359397471e-06,-4.55793580072767327e-07, 2.66226137448873947e-06, 5.57489263649074860e-06, 1.22763377850539177e-04,-3.76635359185169416e-13, 5.08264413447018942e-04, 4.48230562964359452e-05,-9.67453952269992090e-05, 2.55459446976122857e-05, 1.83705552030679364e-05, 0.00000000000000000e+00,-1.28865874559733001e-01, 3.24755153785361836e-05, 2.78171885132667329e-01, 1.39999985779880509e+00, 1.13995741697925520e-03, 3.24753513108774869e-05, 3.90580557046339039e-01, 9.75797031210227428e-01, 9.99400815338140958e-01, 9.99508122018412992e-01, 7.96914427098772080e+01, 9.99913814725687189e-01, 1.99314640382633684e+02, 9.99970291306220727e-01, 9.99989362252443392e-01, 8.19985816336591142e+01,-3.66283585540079547e-03, 1.95010178375576382e-01, 4.62418637232161062e-02, 9.99993561353752086e-02, 2.06252931558789943e+00, 1.15370861280833909e-05, 2.03844350331013150e-04, 7.69637209190476135e+00, 5.95232697386319121e+00, 2.03064830904893073e-04, 4.58113232035325879e+01, 4.74110717621138100e-01, 6.54888229931819277e-01, 1.11922526308176096e+00, 4.74111455850997954e-01, 7.32967451434589190e-01,-5.85937973808629164e-05, 3.20666746384084406e-03, 7.41945939176019476e-01, 9.99675909953695596e-01, 3.16986591283807597e-03, 8.07417054818822351e+01, 7.52569829289044812e-01, 1.28215109288965040e-01, 3.14411597934974351e-03, 7.52590096319160518e-01, 7.61271237674702128e+00,-5.62490966281633206e-06, 7.52174603964758104e-01, 1.33029976054085484e-02, 1.14560088303767457e-04, 7.52590096319160518e-01, 7.45292118601149127e+01, 1.61537795937270572e-03, 6.04479209519190406e-03, 1.66315345257907921e-01, 1.61550137851376729e-03, 1.00534168432411418e-03,-4.60733992075390564e-02,-2.43787998140868489e-01, 2.06758823405394448e-01, 2.07705320573407758e-02, 1.07316466085767385e-10, 8.34055911793929850e-10, 2.30557556697166875e-08, 2.30543222953491416e-08, 3.80573499696604767e+00, 6.35135945000895652e-01, 9.99989895252119121e-01, 7.17842801105837339e+02, 1.19728793301706292e-03, 2.96475902468315652e-08, 1.19661312169850154e-01, 5.64092092724078342e-02, 1.25353798383128523e+00, 8.73991991484272191e-08, 9.88687043636414353e-01, 8.91444948182813107e-04, 4.16994572195494402e-07, 9.67453952269992090e-05,-8.55124752627542364e+01, 1.32166366898956937e+02,-8.62927117425079757e+01,-7.09760463990947983e+01, 7.33613151080700874e+01,-2.18554524205092915e-01, 1.36570758545320984e+02,-1.57166548323623978e-01, 8.98266650330868721e+00,-0.00000000000000000e+00
 7.10692263159812786e-03, 1.00798956747435921e-04, 3.32589968720317142e+00, 2.10533926760299577e-04,-1.36396947836993848e-06,-3.05872763574239321e-04,-6.02845868513710676e-05, 6.02230383131750931e-03, 8.14208682588141053e-01, 2.11642621691150463e-03,-8.21423861538742544e-09,-2.49044259869375337e-04,-1.27587880087920305e-07,-4.20049948374731076e-10, 1.34646452525334025e-06, 1.20996298697704257e-04, 2.32566579747454194e-07,-1.70147156513308244e-08, 1.00716880939231316e-06,-4.55773603044447900e-07, 2.66222936794583851e-06, 5.57474425880551435e-06, 2.61085277183973092e-05,-3.76630572883833856e-13, 5.08261788288105450e-04, 4.48222466269289203e-05,-9.67431452412251258e-05, 2.55459530892225988e-05, 1.83705273300704879e-05, 0.00000000000000000e+00,-1.28865877167687659e-01, 3.24755138171719322e-05, 2.78171884369064149e-01, 1.39999985779881531e+00, 1.13995739650600645e-03, 3.24753497538295664e-05, 3.90580555956824338e-01, 9.75797480964586184e-01, 9.99400820343073315e-01, 9.99508122043663239e-01, 7.96914427208800333e+01, 9.99913814730114203e-01, 1.99314640407141610e+02, 9.99970292170692110e-01, 9.99989362300368279e-01, 8.19985816400490961e+01,-3.66283740209609942e-03, 1.95010106682831058e-01, 4.62418669347088376e-02, 9.99993561353883786e-02, 2.06252916540078557e+00, 1.15370775969639257e-05, 2.03844287085751854e-04, 7.69637181987429742e+00, 5.95232697534207400e+00, 2.03064820475189341e-04, 4.58113215957003490e+01, 4.74110721364877086e-01, 6.54888220727260495e-01, 1.11922526309568116e+00, 4.74111459586822104e-01, 7.32967441141730625e-01,-5.85937368412844662e-05, 3.20666576968848746e-03, 7.41945916942183925e-01, 9.99675909961462605e-01, 3.16986583167518403e-03, 8.07417054596613752e+01, 7.52569839184795919e-01, 1.28215116069341523e-01, 3.14411589002622574e-03, 7.52590105970222689e-01, 7.61271198897784096e+00,-5.62592374752052425e-06, 7.52174624686594684e-01, 1.33029980079372081e-02, 1.14560083071231386e-04, 7.52590105970222689e-01, 7.45292096532925683e+01, 1.61547500702728143e-03, 6.04479166307459598e-03, 1.66315345298364448e-01, 1.61550125501664309e-03, 1.00534161270092611e-03,-4.60733992529355971e-02,-2.43787918376167478e-01, 2.06758823481612980e-01, 2.07705268213014826e-02, 1.07316412725867448e-10, 8.34057977550910329e-10, 2.30557542697462439e-08, 2.30543209136146788e-08, 3.80573494230698994e+00, 6.35137834256659040e-01, 9.99989895252845873e-01, 7.17842791654784833e+02, 1.19728759976871256e-03, 2.96474506508806823e-08, 1.19661300974240589e-01, 5.64092145500997635e-02, 1.25353810111332820e+00, 8.73988119438741480e-08, 9.88687210244823089e-01, 8.91444483645124192e-04, 4.16992886048881865e-07, 9.67431452412251258e-05,-8.55124756223573996e+01, 1.32166370944682541e+02,-8.62927117610808665e+01,-7.09760464180310180e+01, 7.33613149050067364e+01,-2.18554595998264822e-01, 1.36570758640277631e+02,-1.57166309860346631e-01, 8.98266657159362580e+00,-0.00000000000000000e+00
 1.51631788277713682e-02, 1.00798890573204977e-04, 3.32589768083735793e+00, 2.10532898903820095e-04,-1.36393295758691187e-06,-3.05873047794431624e-04,-6.02834378146725964e-05, 6.02230311161970622e-03, 8.14208515176464753e-01, 2.11641678969741280e-03,-8.21401769451632754e-09,-2.49044440077204031e-04,-1.27584879931652993e-07,-4.20026227328482490e-10, 1.34632910694937724e-06, 1.20991408266112426e-04, 2.32544999156874597e-07,-1.70122186413182876e-08, 1.00714536020791341e-06,-4.55730309993880800e-07, 2.66215998870214396e-06, 5.57442269797523139e-06, 2.86712433020813209e-06,-3.76620197413484559e-13, 5.08256098701020346e-04, 4.48204918555401507e-05,-9.67402257397859122e-05, 2.55459712762602630e-05, 1.83704666923573585e-05, 0.00000000000000000e+00,-1.28865882819899080e-01, 3.24755104333330349e-05, 2.78171882714115359e-01, 1.39999985779883729e+00, 1.13995735213455549e-03, 3.24753463792566403e-05, 3.90580553595530899e-01, 9.75798455702368672e-01, 9.99400831189445449e-01, 9.99508122098387464e-01, 7.96914427447263591e+01, 9.99913814739709084e-01, 1.99314640460257380e+02, 9.99970294044134178e-01, 9.99989362404235749e-01, 8.19985816538980998e+01,-3.66284075420100601e-03, 1.95009951304150386e-01, 4.62418738949322006e-02, 9.99993561354169391e-02, 2.06252883990242131e+00, 1.15370591084955638e-05, 2.03844150030960022e-04, 7.69637123030564929e+00, 5.95232697854724258e+00, 2.03064797871007631e-04, 4.58113181110631515e+01, 4.74110729478698145e-01, 6.54888200778319884e-01, 1.11922526312585058e+00, 4.74111467683433208e-01, 7.32967418834129969e-01,-5.85936056433038251e-05, 3.20666209820835409e-03, 7.41945868755035098e-01, 9.99675909978295918e-01, 3.16986565577173553e-03, 8.07417054115023234e+01, 7.52569860631838838e-01, 1.28215130764379293e-01, 3.14411569643633987e-03, 7.52590126886864108e-01, 7.61271114856995901e+00,-5.62616557588211851e-06, 7.52174669595572110e-01, 1.33029988803332246e-02, 1.14560071730813537e-04, 7.52590126886864108e-01, 7.45292048704707781e+01, 1.61549810492374302e-03, 6.04479072655152855e-03, 1.66315345386045421e-01, 1.61550098736269591e-03, 1.00534145747278197e-03,-4.60733993513196133e-02,-2.43787745502385217e-01, 2.06758823646875256e-01, 2.07705154732509799e-02, 1.07316297079727104e-10, 8.34062454738515893e-10, 2.30557512355974446e-08, 2.30543179189967847e-08, 3.80573482384500927e+00, 6.35141928898003472e-01, 9.99989895254420724e-01, 7.17842771171620825e+02, 1.19728687750084270e-03, 2.96471481045266003e-08, 1.19661276709349354e-01, 5.64092259887497005e-02, 1.25353835530554902e+00, 8.73979727559267622e-08, 9.88687571330188253e-01, 8.91443476854515628e-04, 4.16989231656337449e-07, 9.67402257397859122e-05,-8.55124764017214432e+01, 1.32166379712972940e+02,-8.62927118013349457e+01,-7.09760464590725348e+01, 7.33613144648979016e+01,-2.18554751594756180e-01, 1.36570758846082526e+02,-1.57165791083425321e-01, 8.98266671959081187e+00,-0.00000000000000000e+00
 3.93500849109182510e-02, 1.00798691917569565e-04, 3.32589165720979452e+00, 2.10529813238149392e-04,-1.36382333405816418e-06,-3.05873900844468374e-04,-6.02799883673771960e-05, 6.02230095108068596e-03, 8.14208012562185446e-01, 2.11638848895439940e-03,-8.21335456180451438e-09,-2.49044980901217588e-04,-1.27575873495022194e-07,-4.19957124324932400e-10, 1.34592267035062820e-06, 1.20976727742735582e-04, 2.32480227596760232e-07,-1.70047258193185428e-08, 1.00707453588105563e-06,-4.55600371752601690e-07, 2.66195166858611429e-06, 5.57345753415827360e-06, 8.25696550695335137e-08,-3.76589048239276566e-13, 5.08239017700433306e-04, 4.48152242175076760e-05,-9.67321692465911154e-05, 2.55460258737020040e-05, 1.83702845748403146e-05, 0.00000000000000000e+00,-1.28865899787905497e-01, 3.24755002758695145e-05, 2.78171877745957419e-01, 1.39999985779890390e+00, 1.13995721893141318e-03, 3.24753362487863862e-05, 3.90580546506925863e-01, 9.75801381755120878e-01, 9.99400863743150625e-01, 9.99508122262670051e-01, 7.96914428163130424e+01, 9.99913814768512821e-01, 1.99314640619710815e+02, 9.99970299667111595e-01, 9.99989362716046770e-01, 8.19985816954728932e+01,-3.66285081686556395e-03, 1.95009484859036686e-01, 4.62418947894496016e-02, 9.99993561355026483e-02, 2.06252786276034072e+00, 1.15370036146509334e-05, 2.03843738739253655e-04, 7.69636946042004766e+00, 5.95232698816915828e+00, 2.03064730013237908e-04, 4.58113076501791525e+01, 4.74110753836715360e-01, 6.54888140891575765e-01, 1.11922526321641835e+00, 4.74111491989471057e-01, 7.32967351866684713e-01,-5.85932118688965991e-05, 3.20665107864495126e-03, 7.41945724097166970e-01, 9.99675910028830272e-01, 3.16986512770939949e-03, 8.07417052669288324e+01, 7.52569925016213781e-01, 1.28215174878912791e-01, 3.14411511527930895e-03, 7.52590189678642330e-01, 7.61270862566487505e+00,-5.62618795483725792e-06, 7.52174804400266073e-01, 1.33030014992673203e-02, 1.14560037686870308e-04, 7.52590189678642330e-01, 7.45291905124365570e+01, 1.61550010085478369e-03, 6.04478791510887608e-03, 1.66315345649263924e-01, 1.61550018386544258e-03, 1.00534099147782624e-03,-4.60733996466404366e-02,-2.43787226533452722e-01, 2.06758824143604858e-01, 2.07704814062864701e-02, 1.07315949911445868e-10, 8.34075896005902592e-10, 2.30557421270735026e-08, 2.30543089291522635e-08, 3.80573446822199823e+00, 6.35154221627392435e-01, 9.99989895259149053e-01, 7.17842709681133556e+02, 1.19728470906643562e-03, 2.96462398516237298e-08, 1.19661203859743423e-01, 5.64092603306228582e-02, 1.25353911845828581e+00, 8.73954534954365174e-08, 9.88688655271807493e-01, 8.91440454461818943e-04, 4.16978261018203331e-07, 9.67321692465911154e-05,-8.55124787413733571e+01, 1.32166406035494049e+02,-8.62927119221880616e+01,-7.09760465822896975e+01, 7.33613131435936907e+01,-2.18555218695035441e-01, 1.36570759463961849e+02,-1.57164233004138842e-01, 8.98266716391115949e+00,-0.00000000000000000e+00
 1.60425734654789542e-01, 1.00797697881858521e-04, 3.32586150359975230e+00, 2.10514372362691053e-04,-1.36327510328805678e-06,-3.05878164807155540e-04,-6.02627272692603987e-05, 6.02229014015252199e-03, 8.14205496502642845e-01, 2.11624687298573406e-03,-8.21003821284707543e-09,-2.49047683046127271e-04,-1.27530808141164444e-07,-4.19651917569492224e-10, 1.34389119814114851e-06, 1.20903284086165986e-04, 2.32156462382798421e-07,-1.69673137313445913e-08, 1.00671125540372205e-06,-4.54950882768354602e-07, 2.66090831699963218e-06, 5.56863216571838816e-06,-3.22119478821888682e-08,-3.76433168092738869e-13, 5.08153527322914730e-04, 4.47888709881314774e-05,-9.66921039300752683e-05, 2.55462990644365206e-05, 1.83693732679549326e-05, 0.00000000000000000e+00,-1.28865984693030788e-01, 3.24754494662409424e-05, 2.78171852886494597e-01, 1.39999985779923719e+00, 1.13995655241493511e-03, 3.24752855583805203e-05, 3.90580511037257716e-01, 9.75816020198797873e-01, 9.99401026455650654e-01, 9.99508123084700051e-01, 7.96914431745154843e+01, 9.99913814912639531e-01, 1.99314641417577349e+02, 9.99970327775606127e-01, 9.99989364276301251e-01, 8.19985819035068459e+01,-3.66290115838249645e-03, 1.95007150926998968e-01, 4.62419993385309522e-02, 9.99993561359315414e-02, 2.06252297348590874e+00, 1.15367261506704056e-05, 2.03841684410719249e-04, 7.69636060434126801e+00, 5.95232703631489990e+00, 2.03064390469507997e-04, 4.58112553064494108e+01, 4.74110875724934711e-01, 6.54887841232672407e-01, 1.11922526366959918e+00, 4.74111613611080340e-01, 7.32967016777652414e-01,-5.85912435724880002e-05, 3.20659599517121845e-03, 7.41945000264173427e-01, 9.99675910281690783e-01, 3.16986248541292325e-03, 8.07417045435180398e+01, 7.52570247187417163e-01, 1.28215395617728906e-01, 3.14411220730995838e-03, 7.52590503873522776e-01, 7.61269600166229310e+00,-5.62615478679622591e-06, 7.52175478626023630e-01, 1.33030146037893936e-02, 1.14559867339262178e-04, 7.52590503873522776e-01, 7.45291186683372473e+01, 1.61549619574691381e-03, 6.04477384734094288e-03, 1.66315346966346311e-01, 1.61549616336299729e-03, 1.00533865975360498e-03,-4.60734011236563143e-02,-2.43784629702816530e-01, 2.06758826644350552e-01, 2.07703109412178850e-02, 1.07314212803482163e-10, 8.34143171506408427e-10, 2.30556965501830913e-08, 2.30542639461701436e-08, 3.80573268876975401e+00, 6.35215746645882762e-01, 9.99989895282808128e-01, 7.17842401997385878e+02, 1.19727385412467355e-03, 2.96416949486673619e-08, 1.19660839179437595e-01, 5.64094322443955687e-02, 1.25354293876434597e+00, 8.73828472618614234e-08, 9.88694078113463659e-01, 8.91425331012466620e-04, 4.16923363027163632e-07, 9.66921039300752683e-05,-8.55124904484326720e+01, 1.32166537749254502e+02,-8.62927125271652358e+01,-7.09760471991002646e+01, 7.33613065296925555e+01,-2.18557555937666570e-01, 1.36570762556996613e+02,-1.57156436453841031e-01, 8.98266938799496373e+00,-0.00000000000000000e+00
 1.37118223209350232e+00, 1.00787797296161014e-04, 3.32555993539763417e+00, 2.10360506926716978e-04,-1.35784490789384094e-06,-3.05920184349217422e-04,-6.00907426217315400e-05, 6.02218246393659840e-03, 8.14180330630654869e-01, 2.11483595355227731e-03,-8.17718979306389401e-09,-2.49074196840036737e-04,-1.27082062972094092e-07,-4.17626840873452962e-10, 1.32388008974867064e-06, 1.20173282012611346e-04, 2.28965185642686826e-07,-1.66025285701251233e-08, 1.00281518948481592e-06,-4.48550643744631302e-07, 2.65046666979376217e-06, 5.52098144388242609e-06,-3.31025282157195953e-08,-3.74887598233492096e-13, 5.07300050271462582e-04, 4.45268987838040689e-05,-9.63017297968826735e-05, 2.55490197587931180e-05, 1.83602959025714855e-05, 0.00000000000000000e+00,-1.28866830386680675e-01, 3.24749438219433916e-05, 2.78171605296701263e-01, 1.39999985780255320e+00, 1.13994991418098061e-03, 3.24747807051859925e-05, 3.90580157774270686e-01, 9.75961520780813552e-01, 9.99402629352071137e-01, 9.99508131271736211e-01, 7.96914467420557457e+01, 9.99913816348075857e-01, 1.99314649363979925e+02, 9.99970604996691437e-01, 9.99989379817693869e-01, 8.19985839756925259e+01,-3.66340140457837053e-03, 1.94983910546742856e-01, 4.62430404020828453e-02, 9.99993561402021530e-02, 2.06247428899014817e+00, 1.15339835611607745e-05, 2.03821582791555113e-04, 7.69627240165035875e+00, 5.95232751582587394e+00, 2.03061008771740210e-04, 4.58107339856347124e+01, 4.74112089889945354e-01, 6.54884856747295907e-01, 1.11922526818309476e+00, 4.74112824917056419e-01, 7.32963679422039882e-01,-5.85718435742150714e-05, 3.20605290956490390e-03, 7.41937791196408458e-01, 9.99675912800077393e-01, 3.16983616924661595e-03, 8.07416973386551433e+01, 7.52573456257136675e-01, 1.28217594114644284e-01, 3.14408324516801544e-03, 7.52593633120915095e-01, 7.61257027238548112e+00,-5.62581222477518917e-06, 7.52182163190166286e-01, 1.33031451200670957e-02, 1.14558170754493603e-04, 7.52593633120915095e-01, 7.45284031346893983e+01, 1.61545615447320672e-03, 6.04463373940177223e-03, 1.66315360083992225e-01, 1.61545612119472410e-03, 1.00531543694445426e-03,-4.60734157662494870e-02,-2.43758764640253367e-01, 2.06758853030883094e-01, 2.07686130800587461e-02, 1.07296915653565822e-10, 8.34815002570164083e-10, 2.30552426526006086e-08, 2.30538159372573977e-08, 3.80571496612243809e+00, 6.35829963477871352e-01, 9.99989895518440863e-01, 7.17839337578821414e+02, 1.19716529313612175e-03, 2.95964094301489373e-08, 1.19657191687722736e-01, 5.64111517644164673e-02, 1.25358115032036599e+00, 8.72572552844170112e-08, 9.88747989345484135e-01, 8.91274705196334546e-04, 4.16376296596112656e-07, 9.63017297968826735e-05,-8.55126070463714996e+01, 1.32167849687886388e+02,-8.62927185775804588e+01,-7.09760533677838055e+01, 7.33612404234543192e+01,-2.18580832432924477e-01, 1.36570793490638295e+02,-1.57078776406585074e-01, 8.98269161784252290e+00,-0.00000000000000000e+00
